open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-07-28 17:21:00+08:00,192.6600,192.7700,192.5700,192.5900,8602.77,2025-07-28 17:21:59.999000+08:00,1657671.185100,1125,4098.44,789704.770000,0
2025-07-28 17:22:00+08:00,192.6000,192.7200,192.5900,192.6800,7058.93,2025-07-28 17:22:59.999000+08:00,1359966.939200,1076,3221.03,620536.652900,0
2025-07-28 17:23:00+08:00,192.6800,192.7200,192.5700,192.5900,5184.12,2025-07-28 17:23:59.999000+08:00,998699.101600,864,3742.65,721019.147400,0
2025-07-28 17:24:00+08:00,192.6000,192.6000,192.3000,192.4200,7133.79,2025-07-28 17:24:59.999000+08:00,1372733.118100,1129,1980.35,381049.875200,0
2025-07-28 17:25:00+08:00,192.4200,192.5800,192.3700,192.5100,2720.06,2025-07-28 17:25:59.999000+08:00,523490.376600,933,1578.24,303745.950600,0
2025-07-28 17:26:00+08:00,192.5200,192.5800,192.5000,192.5500,2526.14,2025-07-28 17:26:59.999000+08:00,486357.295100,588,1091.10,210066.826700,0
2025-07-28 17:27:00+08:00,192.5500,192.6100,192.5100,192.5100,5194.26,2025-07-28 17:27:59.999000+08:00,1000127.869200,951,2190.82,421834.239000,0
2025-07-28 17:28:00+08:00,192.5100,192.5200,192.3500,192.3500,5178.58,2025-07-28 17:28:59.999000+08:00,996552.819100,1171,1342.86,258421.740700,0
2025-07-28 17:29:00+08:00,192.3600,192.4400,192.2600,192.4300,3319.33,2025-07-28 17:29:59.999000+08:00,638402.942300,927,1482.45,285146.495400,0
2025-07-28 17:30:00+08:00,192.4400,192.4600,192.3000,192.3100,9458.69,2025-07-28 17:30:59.999000+08:00,1819777.926600,1167,1011.66,194625.005500,0
2025-07-28 17:31:00+08:00,192.3000,192.4800,192.2500,192.3200,6308.53,2025-07-28 17:31:59.999000+08:00,1213538.498300,903,2161.29,415728.340400,0
2025-07-28 17:32:00+08:00,192.3300,192.4900,192.2700,192.4000,3691.77,2025-07-28 17:32:59.999000+08:00,710209.092700,867,2025.14,389603.442200,0
2025-07-28 17:33:00+08:00,192.4100,192.5200,192.3800,192.4300,6699.00,2025-07-28 17:33:59.999000+08:00,1289386.881000,1218,4368.86,840863.910300,0
2025-07-28 17:34:00+08:00,192.4400,192.5200,192.4100,192.4100,3900.36,2025-07-28 17:34:59.999000+08:00,750665.183900,773,2497.40,480643.541400,0
2025-07-28 17:35:00+08:00,192.4100,192.5200,192.4000,192.4900,2877.52,2025-07-28 17:35:59.999000+08:00,553784.666500,790,1336.85,257276.063300,0
2025-07-28 17:36:00+08:00,192.4900,192.6000,192.4600,192.5300,2848.32,2025-07-28 17:36:59.999000+08:00,548348.458300,884,2260.62,435206.398100,0
2025-07-28 17:37:00+08:00,192.5300,192.7100,192.4500,192.6600,5995.43,2025-07-28 17:37:59.999000+08:00,1154768.213600,1116,4093.31,788455.994800,0
2025-07-28 17:38:00+08:00,192.6700,192.6700,192.4200,192.4900,5889.48,2025-07-28 17:38:59.999000+08:00,1134132.423000,1013,2021.72,389233.046400,0
2025-07-28 17:39:00+08:00,192.5000,192.5600,192.3400,192.3500,22762.41,2025-07-28 17:39:59.999000+08:00,4380225.060200,1833,5414.34,1041993.704300,0
2025-07-28 17:40:00+08:00,192.3400,192.3400,192.0000,192.0400,15855.55,2025-07-28 17:40:59.999000+08:00,3046236.744300,2309,4029.51,774149.372700,0
2025-07-28 17:41:00+08:00,192.0500,192.1700,191.7500,192.1100,20239.77,2025-07-28 17:41:59.999000+08:00,3885002.723400,2721,6645.78,1275866.042700,0
2025-07-28 17:42:00+08:00,192.1100,192.2800,192.0200,192.2300,5216.14,2025-07-28 17:42:59.999000+08:00,1002257.921000,1197,2894.09,556100.285400,0
2025-07-28 17:43:00+08:00,192.2300,192.4700,192.2000,192.4300,6664.13,2025-07-28 17:43:59.999000+08:00,1281929.887200,1328,3906.56,751475.910100,0
2025-07-28 17:44:00+08:00,192.4200,192.4400,192.2300,192.2400,5403.25,2025-07-28 17:44:59.999000+08:00,1039322.533700,1092,3172.06,610180.848800,0
2025-07-28 17:45:00+08:00,192.2500,192.4000,192.1500,192.2700,16177.30,2025-07-28 17:45:59.999000+08:00,3110107.925700,1760,7407.86,1424450.479100,0
2025-07-28 17:46:00+08:00,192.2800,192.4600,192.2700,192.3400,4608.94,2025-07-28 17:46:59.999000+08:00,886463.160300,708,3739.25,719154.656500,0
2025-07-28 17:47:00+08:00,192.3300,192.6300,192.3300,192.5800,6980.34,2025-07-28 17:47:59.999000+08:00,1343917.151700,1363,4617.93,889054.333200,0
2025-07-28 17:48:00+08:00,192.5700,192.5700,192.4000,192.4600,3347.28,2025-07-28 17:48:59.999000+08:00,644245.354700,867,1769.55,340570.865200,0
2025-07-28 17:49:00+08:00,192.4500,192.6400,192.3300,192.6400,3849.49,2025-07-28 17:49:59.999000+08:00,740923.569400,932,1756.25,338089.335900,0
2025-07-28 17:50:00+08:00,192.6400,192.6800,192.4700,192.6200,6753.80,2025-07-28 17:50:59.999000+08:00,1300801.449500,1583,3928.79,756721.194800,0
2025-07-28 17:51:00+08:00,192.6200,193.0400,192.6100,193.0400,19803.73,2025-07-28 17:51:59.999000+08:00,3819504.832700,2903,15529.61,2995222.125100,0
2025-07-28 17:52:00+08:00,193.0400,193.1900,193.0000,193.1900,23989.54,2025-07-28 17:52:59.999000+08:00,4632524.159900,2383,11493.41,2219376.552300,0
2025-07-28 17:53:00+08:00,193.1900,193.3100,193.1200,193.1300,47163.00,2025-07-28 17:53:59.999000+08:00,9112975.614600,2350,14453.37,2792850.633400,0
2025-07-28 17:54:00+08:00,193.1200,193.2700,193.0300,193.2500,9227.25,2025-07-28 17:54:59.999000+08:00,1782112.777600,1080,6482.57,1252031.063200,0
2025-07-28 17:55:00+08:00,193.2500,193.3000,193.1600,193.2100,13255.06,2025-07-28 17:55:59.999000+08:00,2561404.491700,1364,6996.78,1351974.502700,0
2025-07-28 17:56:00+08:00,193.2200,193.2200,193.1000,193.2100,9986.11,2025-07-28 17:56:59.999000+08:00,1928927.503100,1181,7279.92,1406201.896300,0
2025-07-28 17:57:00+08:00,193.2100,193.2400,192.9600,192.9900,9788.10,2025-07-28 17:57:59.999000+08:00,1890358.251600,1234,4929.99,952349.023000,0
2025-07-28 17:58:00+08:00,192.9800,193.0800,192.8800,193.0500,4455.68,2025-07-28 17:58:59.999000+08:00,859869.018200,1116,1974.97,381151.618300,0
2025-07-28 17:59:00+08:00,193.0600,193.1600,193.0300,193.0900,15704.76,2025-07-28 17:59:59.999000+08:00,3032554.243100,861,3607.32,696530.451300,0
2025-07-28 18:00:00+08:00,193.0900,193.2500,193.0900,193.1600,7988.36,2025-07-28 18:00:59.999000+08:00,1543173.172100,1766,5657.45,1092878.361700,0
2025-07-28 18:01:00+08:00,193.1700,193.2400,193.1000,193.1100,6482.76,2025-07-28 18:01:59.999000+08:00,1252241.159400,1185,2713.19,524101.693900,0
2025-07-28 18:02:00+08:00,193.1000,193.1100,192.9200,193.0300,10498.43,2025-07-28 18:02:59.999000+08:00,2026361.736100,1241,4794.28,925321.688700,0
2025-07-28 18:03:00+08:00,193.0200,193.2300,193.0000,193.2000,6800.56,2025-07-28 18:03:59.999000+08:00,1313351.650000,1308,3677.88,710199.589300,0
2025-07-28 18:04:00+08:00,193.2100,193.2500,193.0400,193.0500,7088.20,2025-07-28 18:04:59.999000+08:00,1368823.474400,1074,3244.49,626566.863100,0
2025-07-28 18:05:00+08:00,193.0500,193.1900,193.0200,193.0400,6308.43,2025-07-28 18:05:59.999000+08:00,1218086.098000,1143,3852.02,743790.059900,0
2025-07-28 18:06:00+08:00,193.0400,193.0500,192.7600,192.7600,10445.16,2025-07-28 18:06:59.999000+08:00,2014690.542500,1499,2647.10,510622.295300,0
2025-07-28 18:07:00+08:00,192.7700,192.8600,192.7100,192.8100,8122.81,2025-07-28 18:07:59.999000+08:00,1565910.418300,1031,4414.03,851015.159300,0
2025-07-28 18:08:00+08:00,192.8100,192.9000,192.6800,192.8400,6521.91,2025-07-28 18:08:59.999000+08:00,1257265.067300,1171,2362.51,455464.850700,0
2025-07-28 18:09:00+08:00,192.8400,192.9400,192.4900,192.6500,27669.32,2025-07-28 18:09:59.999000+08:00,5329864.373200,2244,2531.66,488058.716800,0
2025-07-28 18:10:00+08:00,192.6400,192.6800,192.5600,192.6700,9773.22,2025-07-28 18:10:59.999000+08:00,1882412.816800,1354,6601.99,1271631.005400,0
2025-07-28 18:11:00+08:00,192.6600,192.7700,192.6100,192.6100,5218.10,2025-07-28 18:11:59.999000+08:00,1005509.164200,1171,1971.91,380008.553300,0
2025-07-28 18:12:00+08:00,192.6100,192.6700,192.5100,192.6600,9965.39,2025-07-28 18:12:59.999000+08:00,1919205.402400,1308,5268.91,1014817.186900,0
2025-07-28 18:13:00+08:00,192.6500,192.6800,192.3800,192.4700,8412.74,2025-07-28 18:13:59.999000+08:00,1619306.038000,1268,2770.85,533381.544000,0
2025-07-28 18:14:00+08:00,192.4700,192.4700,192.3500,192.3500,7454.14,2025-07-28 18:14:59.999000+08:00,1434141.518700,1105,2977.00,572748.338600,0
2025-07-28 18:15:00+08:00,192.3500,192.4000,192.2000,192.3500,11255.33,2025-07-28 18:15:59.999000+08:00,2164467.057100,2181,6163.79,1185390.285300,0
2025-07-28 18:16:00+08:00,192.3500,192.5600,192.3100,192.5300,4026.41,2025-07-28 18:16:59.999000+08:00,774790.268700,1162,2315.98,445627.213600,0
2025-07-28 18:17:00+08:00,192.5300,192.6400,192.4900,192.5900,3639.80,2025-07-28 18:17:59.999000+08:00,700956.590500,914,1973.99,380144.702000,0
2025-07-28 18:18:00+08:00,192.6000,192.7500,192.6000,192.6200,13543.95,2025-07-28 18:18:59.999000+08:00,2609219.592700,1545,4019.58,774432.292100,0
2025-07-28 18:19:00+08:00,192.6100,192.7000,192.5500,192.6800,1591.33,2025-07-28 18:19:59.999000+08:00,306527.538400,780,921.72,177545.167100,0
2025-07-28 18:20:00+08:00,192.6800,192.8200,192.6300,192.6900,5190.01,2025-07-28 18:20:59.999000+08:00,1000258.340200,1150,3945.88,760450.382400,0
2025-07-28 18:21:00+08:00,192.6800,192.7200,192.6000,192.7000,3106.22,2025-07-28 18:21:59.999000+08:00,598407.863200,818,1297.58,250007.500500,0
2025-07-28 18:22:00+08:00,192.7100,192.9000,192.7100,192.8500,4734.65,2025-07-28 18:22:59.999000+08:00,912965.896900,982,2796.31,539190.511100,0
2025-07-28 18:23:00+08:00,192.8500,193.0700,192.8300,192.9900,5637.49,2025-07-28 18:23:59.999000+08:00,1087790.848700,1157,3887.92,750149.267400,0
2025-07-28 18:24:00+08:00,193.0000,193.0200,192.9200,192.9900,17374.42,2025-07-28 18:24:59.999000+08:00,3352692.434000,1341,11504.68,2219952.897300,0
2025-07-28 18:25:00+08:00,192.9900,193.0400,192.9000,192.9200,9626.36,2025-07-28 18:25:59.999000+08:00,1857864.333200,1185,7389.42,1426173.537000,0
2025-07-28 18:26:00+08:00,192.9200,192.9300,192.7900,192.8500,3648.00,2025-07-28 18:26:59.999000+08:00,703552.862500,852,1909.48,368241.074000,0
2025-07-28 18:27:00+08:00,192.8500,192.8900,192.7600,192.8100,7225.73,2025-07-28 18:27:59.999000+08:00,1393070.061300,910,2298.54,443157.286200,0
2025-07-28 18:28:00+08:00,192.8200,193.0500,192.8100,193.0000,13815.87,2025-07-28 18:28:59.999000+08:00,2666109.333200,1184,11329.55,2186238.509800,0
2025-07-28 18:29:00+08:00,193.0000,193.0500,192.9300,192.9300,3042.77,2025-07-28 18:29:59.999000+08:00,587248.006600,664,1352.83,261092.448000,0
2025-07-28 18:30:00+08:00,192.9400,192.9400,192.6600,192.6600,5042.27,2025-07-28 18:30:59.999000+08:00,972119.125400,1067,2512.98,484511.139400,0
2025-07-28 18:31:00+08:00,192.6600,192.7600,192.5000,192.5000,5754.25,2025-07-28 18:31:59.999000+08:00,1108344.373700,1332,2604.14,501687.500900,0
2025-07-28 18:32:00+08:00,192.5000,192.5100,192.1600,192.2100,15694.36,2025-07-28 18:32:59.999000+08:00,3017831.071500,2476,5462.33,1050225.688000,0
2025-07-28 18:33:00+08:00,192.2000,192.4600,192.2000,192.4200,5104.40,2025-07-28 18:33:59.999000+08:00,981912.618000,1248,2582.95,496800.554000,0
2025-07-28 18:34:00+08:00,192.4100,192.5000,192.3100,192.4000,4678.77,2025-07-28 18:34:59.999000+08:00,900106.827500,1200,2779.46,534713.251200,0
2025-07-28 18:35:00+08:00,192.4000,192.5100,192.2900,192.3500,4390.86,2025-07-28 18:35:59.999000+08:00,844718.554500,1213,2908.36,559543.114300,0
2025-07-28 18:36:00+08:00,192.3600,192.4100,192.0500,192.0500,7647.82,2025-07-28 18:36:59.999000+08:00,1469823.899500,1580,1641.89,315585.333000,0
2025-07-28 18:37:00+08:00,192.0500,192.1400,191.9300,191.9900,11824.69,2025-07-28 18:37:59.999000+08:00,2270399.254700,1694,4335.64,832522.682000,0
2025-07-28 18:38:00+08:00,191.9900,192.0100,191.9200,191.9700,13433.25,2025-07-28 18:38:59.999000+08:00,2578639.553300,1323,4569.65,877173.604900,0
2025-07-28 18:39:00+08:00,191.9800,192.0300,191.8200,191.9900,13772.66,2025-07-28 18:39:59.999000+08:00,2643457.950300,1740,5212.04,1000507.325700,0
2025-07-28 18:40:00+08:00,191.9800,192.0000,191.8700,191.8700,4743.54,2025-07-28 18:40:59.999000+08:00,910428.255600,1047,1865.23,357992.807900,0
2025-07-28 18:41:00+08:00,191.8700,191.8800,191.7700,191.8000,7750.24,2025-07-28 18:41:59.999000+08:00,1486626.800300,1193,2852.24,547127.192400,0
2025-07-28 18:42:00+08:00,191.8000,191.8300,191.7200,191.8200,10346.95,2025-07-28 18:42:59.999000+08:00,1984344.039400,1368,3763.00,721652.328300,0
2025-07-28 18:43:00+08:00,191.8100,191.8200,191.6900,191.7000,14419.30,2025-07-28 18:43:59.999000+08:00,2764558.533400,1314,8145.18,1561664.197500,0
2025-07-28 18:44:00+08:00,191.7000,191.8500,191.6400,191.8400,20071.96,2025-07-28 18:44:59.999000+08:00,3848484.170300,1814,8762.62,1680254.394800,0
2025-07-28 18:45:00+08:00,191.8500,191.8700,191.7000,191.7700,10247.93,2025-07-28 18:45:59.999000+08:00,1965393.007300,1922,6454.20,1237842.839100,0
2025-07-28 18:46:00+08:00,191.7600,191.9400,191.7300,191.9400,7116.26,2025-07-28 18:46:59.999000+08:00,1365137.936800,1030,4689.24,899535.434600,0
2025-07-28 18:47:00+08:00,191.9400,192.0000,191.8700,191.9800,9740.68,2025-07-28 18:47:59.999000+08:00,1869595.544200,1019,7087.87,1360460.336400,0
2025-07-28 18:48:00+08:00,191.9800,192.1100,191.8500,192.1100,29315.78,2025-07-28 18:48:59.999000+08:00,5628025.985400,1768,16002.27,3072087.710700,0
2025-07-28 18:49:00+08:00,192.1100,192.4000,192.0800,192.1900,36292.74,2025-07-28 18:49:59.999000+08:00,6977108.236500,2598,24056.57,4624533.804400,0
2025-07-28 18:50:00+08:00,192.1900,192.2800,192.1400,192.1400,5824.14,2025-07-28 18:50:59.999000+08:00,1119584.274200,947,3009.32,578503.281400,0
2025-07-28 18:51:00+08:00,192.1400,192.1500,192.0500,192.0800,6124.01,2025-07-28 18:51:59.999000+08:00,1176366.790700,938,1509.07,289903.826400,0
2025-07-28 18:52:00+08:00,192.0800,192.2400,192.0200,192.2300,5368.75,2025-07-28 18:52:59.999000+08:00,1031237.580700,913,3176.68,610207.137000,0
2025-07-28 18:53:00+08:00,192.2200,192.2900,192.0800,192.2900,2482.95,2025-07-28 18:53:59.999000+08:00,477161.749600,841,1623.49,312001.388600,0
2025-07-28 18:54:00+08:00,192.3000,192.3500,192.1500,192.1500,6945.40,2025-07-28 18:54:59.999000+08:00,1335511.480000,1000,4370.22,840454.068300,0
2025-07-28 18:55:00+08:00,192.1500,192.1600,191.9800,192.0800,4344.26,2025-07-28 18:55:59.999000+08:00,834292.563500,918,1869.28,358977.753000,0
2025-07-28 18:56:00+08:00,192.0800,192.1400,192.0000,192.0100,2961.55,2025-07-28 18:56:59.999000+08:00,568826.326000,781,1645.86,316121.909200,0
2025-07-28 18:57:00+08:00,192.0000,192.0400,191.9300,191.9500,3217.06,2025-07-28 18:57:59.999000+08:00,617570.950600,566,1389.86,266799.786500,0
2025-07-28 18:58:00+08:00,191.9500,192.1400,191.8900,192.1300,5210.89,2025-07-28 18:58:59.999000+08:00,1000596.798500,1025,3038.56,583613.796600,0
2025-07-28 18:59:00+08:00,192.1200,192.2500,192.0400,192.2400,5579.89,2025-07-28 18:59:59.999000+08:00,1072290.008700,1180,3333.97,640694.615300,0
2025-07-28 19:00:00+08:00,192.2400,192.2600,192.0000,192.0100,3993.09,2025-07-28 19:00:59.999000+08:00,767021.806800,1296,1336.15,256682.914600,0
2025-07-28 19:01:00+08:00,192.0000,192.2400,192.0000,192.2100,2484.20,2025-07-28 19:01:59.999000+08:00,477335.086000,1162,1284.72,246858.087600,0
2025-07-28 19:02:00+08:00,192.2100,192.2100,192.0800,192.0800,2819.04,2025-07-28 19:02:59.999000+08:00,541629.501100,1040,1588.22,305144.986900,0
2025-07-28 19:03:00+08:00,192.0700,192.2200,192.0500,192.2100,5283.45,2025-07-28 19:03:59.999000+08:00,1015046.148500,992,3821.85,734201.376100,0
2025-07-28 19:04:00+08:00,192.2100,192.2800,192.1200,192.1400,3793.32,2025-07-28 19:04:59.999000+08:00,728974.095900,1105,2514.48,483221.102900,0
2025-07-28 19:05:00+08:00,192.1400,192.1400,191.8800,191.9400,10641.87,2025-07-28 19:05:59.999000+08:00,2042964.162400,1409,5138.63,986308.937800,0
2025-07-28 19:06:00+08:00,191.9500,192.0800,191.9400,192.0300,6013.54,2025-07-28 19:06:59.999000+08:00,1154637.842800,1053,4310.52,827618.594000,0
2025-07-28 19:07:00+08:00,192.0300,192.1500,191.9700,191.9800,7123.00,2025-07-28 19:07:59.999000+08:00,1368031.865600,1164,3380.99,649310.550300,0
2025-07-28 19:08:00+08:00,191.9800,192.0100,191.8100,191.8100,5627.74,2025-07-28 19:08:59.999000+08:00,1080002.840500,816,1218.80,233946.604400,0
2025-07-28 19:09:00+08:00,191.8100,191.8800,191.7000,191.7600,8902.82,2025-07-28 19:09:59.999000+08:00,1707312.834000,1367,2011.21,385768.681200,0
2025-07-28 19:10:00+08:00,191.7600,191.8000,191.7100,191.7300,7347.29,2025-07-28 19:10:59.999000+08:00,1408816.210700,1147,3793.08,727309.057800,0
2025-07-28 19:11:00+08:00,191.7300,191.7500,191.7100,191.7200,3721.03,2025-07-28 19:11:59.999000+08:00,713433.298400,923,1380.33,264662.738700,0
2025-07-28 19:12:00+08:00,191.7100,191.7100,191.5400,191.6400,12875.51,2025-07-28 19:12:59.999000+08:00,2467248.340000,1858,4074.68,780776.609300,0
2025-07-28 19:13:00+08:00,191.6400,191.6600,191.5500,191.6500,4500.25,2025-07-28 19:13:59.999000+08:00,862231.488500,1204,1578.72,302488.708700,0
2025-07-28 19:14:00+08:00,191.6500,191.6500,191.5500,191.5500,2113.70,2025-07-28 19:14:59.999000+08:00,404996.845700,640,612.42,117349.890400,0
2025-07-28 19:15:00+08:00,191.5600,191.5600,191.4500,191.4500,9746.06,2025-07-28 19:15:59.999000+08:00,1866399.155300,1145,927.01,177544.917000,0
2025-07-28 19:16:00+08:00,191.4500,191.5200,191.3600,191.3800,16426.05,2025-07-28 19:16:59.999000+08:00,3144254.574200,1744,5349.51,1024051.048100,0
2025-07-28 19:17:00+08:00,191.3800,191.5200,191.3600,191.4700,14240.58,2025-07-28 19:17:59.999000+08:00,2725789.999100,1454,10392.06,1989203.724400,0
2025-07-28 19:18:00+08:00,191.4800,191.4900,191.3300,191.4000,10495.15,2025-07-28 19:18:59.999000+08:00,2008747.947100,1647,3277.04,627227.601200,0
2025-07-28 19:19:00+08:00,191.4000,191.4000,191.3100,191.3200,5496.17,2025-07-28 19:19:59.999000+08:00,1051586.024700,743,1674.75,320431.914100,0
2025-07-28 19:20:00+08:00,191.3200,191.4900,191.3100,191.4800,15053.10,2025-07-28 19:20:59.999000+08:00,2880839.893800,1479,7633.02,1460871.881900,0
2025-07-28 19:21:00+08:00,191.4800,191.4800,191.3500,191.3900,8972.38,2025-07-28 19:21:59.999000+08:00,1717380.670000,1453,4575.34,875736.259000,0
2025-07-28 19:22:00+08:00,191.4000,191.4300,191.3300,191.3500,5610.52,2025-07-28 19:22:59.999000+08:00,1073612.222500,999,2752.42,526701.130500,0
2025-07-28 19:23:00+08:00,191.3500,191.4800,191.3300,191.4000,6439.06,2025-07-28 19:23:59.999000+08:00,1232447.136200,981,2921.29,559132.716300,0
2025-07-28 19:24:00+08:00,191.4000,191.4800,191.3800,191.4000,3784.85,2025-07-28 19:24:59.999000+08:00,724511.804900,706,2759.37,528215.865800,0
2025-07-28 19:25:00+08:00,191.3900,191.4600,191.3400,191.4000,5436.74,2025-07-28 19:25:59.999000+08:00,1040598.925900,934,2812.88,538401.332400,0
2025-07-28 19:26:00+08:00,191.4100,191.6800,191.4000,191.6100,8273.19,2025-07-28 19:26:59.999000+08:00,1585014.459200,1187,4768.65,913552.421300,0
2025-07-28 19:27:00+08:00,191.6100,191.6200,191.5500,191.5700,3991.66,2025-07-28 19:27:59.999000+08:00,764676.993800,582,799.14,153087.298400,0
2025-07-28 19:28:00+08:00,191.5700,191.5800,190.8900,191.1100,102042.84,2025-07-28 19:28:59.999000+08:00,19499035.204200,7483,28448.99,5434815.604600,0
2025-07-28 19:29:00+08:00,191.1100,191.1200,190.9300,190.9400,17736.63,2025-07-28 19:29:59.999000+08:00,3388028.868400,1948,5793.41,1106492.447000,0
2025-07-28 19:30:00+08:00,190.9400,191.0800,190.8900,191.0400,14725.64,2025-07-28 19:30:59.999000+08:00,2812165.993700,1738,5525.91,1055337.900700,0
2025-07-28 19:31:00+08:00,191.0400,191.0600,190.9300,191.0500,13634.63,2025-07-28 19:31:59.999000+08:00,2603965.093300,1340,5781.65,1104231.099400,0
2025-07-28 19:32:00+08:00,191.0500,191.2500,191.0000,191.0200,16986.72,2025-07-28 19:32:59.999000+08:00,3246857.220300,1868,9398.98,1796631.041600,0
2025-07-28 19:33:00+08:00,191.0100,191.0100,190.6200,190.6900,47113.48,2025-07-28 19:33:59.999000+08:00,8987792.870390,3898,11081.63,2114154.686600,0
2025-07-28 19:34:00+08:00,190.6900,190.8400,190.6600,190.7300,17278.96,2025-07-28 19:34:59.999000+08:00,3295768.736600,1822,8693.32,1658051.721200,0
2025-07-28 19:35:00+08:00,190.7400,190.9800,190.6000,190.9400,44321.30,2025-07-28 19:35:59.999000+08:00,8452751.891900,2945,23664.90,4514697.202200,0
2025-07-28 19:36:00+08:00,190.9400,190.9800,190.8000,190.9000,22618.31,2025-07-28 19:36:59.999000+08:00,4316820.275100,2005,11296.97,2156272.939300,0
2025-07-28 19:37:00+08:00,190.9100,191.2600,190.9000,191.1200,18702.66,2025-07-28 19:37:59.999000+08:00,3575105.270200,2152,11265.72,2153377.806800,0
2025-07-28 19:38:00+08:00,191.1100,191.3500,191.0400,191.3500,12480.47,2025-07-28 19:38:59.999000+08:00,2386482.285700,1590,8023.92,1534352.984600,0
2025-07-28 19:39:00+08:00,191.3400,191.4200,191.2800,191.3600,10102.65,2025-07-28 19:39:59.999000+08:00,1933103.819400,1280,7006.82,1340705.259000,0
2025-07-28 19:40:00+08:00,191.3600,191.6100,191.3600,191.5200,13131.39,2025-07-28 19:40:59.999000+08:00,2514855.824100,1877,9615.37,1841448.463400,0
2025-07-28 19:41:00+08:00,191.5200,191.5600,191.3900,191.4900,7157.53,2025-07-28 19:41:59.999000+08:00,1370637.441600,1280,2311.01,442527.523200,0
2025-07-28 19:42:00+08:00,191.4900,191.5800,191.4800,191.5200,4683.61,2025-07-28 19:42:59.999000+08:00,897140.280000,905,2705.39,518218.239500,0
2025-07-28 19:43:00+08:00,191.5200,191.5700,191.3800,191.4500,6861.56,2025-07-28 19:43:59.999000+08:00,1313881.946400,1231,3536.33,677113.870100,0
2025-07-28 19:44:00+08:00,191.4500,191.4900,191.3900,191.4200,3477.33,2025-07-28 19:44:59.999000+08:00,665756.329100,854,2537.90,485901.171700,0
2025-07-28 19:45:00+08:00,191.4200,191.6900,191.3900,191.6400,8606.19,2025-07-28 19:45:59.999000+08:00,1648760.521600,1978,6048.63,1158739.430500,0
2025-07-28 19:46:00+08:00,191.6300,191.8600,191.6100,191.8000,14132.92,2025-07-28 19:46:59.999000+08:00,2710249.945400,2245,9251.97,1774287.165700,0
2025-07-28 19:47:00+08:00,191.8000,191.9100,191.7400,191.7800,5896.91,2025-07-28 19:47:59.999000+08:00,1131222.539200,1354,2959.13,567686.517600,0
2025-07-28 19:48:00+08:00,191.7800,191.9400,191.7800,191.9300,14989.79,2025-07-28 19:48:59.999000+08:00,2876018.451400,1678,12567.74,2411288.730400,0
2025-07-28 19:49:00+08:00,191.9200,191.9200,191.8200,191.8600,3134.88,2025-07-28 19:49:59.999000+08:00,601479.626000,1020,1778.15,341169.156200,0
2025-07-28 19:50:00+08:00,191.8500,191.9300,191.8200,191.8500,2934.60,2025-07-28 19:50:59.999000+08:00,563041.217500,1060,1715.24,329093.962600,0
2025-07-28 19:51:00+08:00,191.8500,191.9700,191.8500,191.9700,6185.67,2025-07-28 19:51:59.999000+08:00,1187164.058400,1114,4811.19,923372.053000,0
2025-07-28 19:52:00+08:00,191.9600,191.9900,191.8000,191.8000,4748.26,2025-07-28 19:52:59.999000+08:00,911351.889900,1047,1345.90,258350.083800,0
2025-07-28 19:53:00+08:00,191.8000,191.9300,191.8000,191.8100,3511.71,2025-07-28 19:53:59.999000+08:00,673794.203500,813,1820.93,349396.554800,0
2025-07-28 19:54:00+08:00,191.8000,191.8700,191.7700,191.7900,5008.86,2025-07-28 19:54:59.999000+08:00,960828.705100,1124,2848.37,546407.017500,0
2025-07-28 19:55:00+08:00,191.7800,191.8900,191.7700,191.8000,8776.43,2025-07-28 19:55:59.999000+08:00,1683420.718400,1175,2676.65,513407.740100,0
2025-07-28 19:56:00+08:00,191.7900,191.9000,191.7400,191.8500,5862.35,2025-07-28 19:56:59.999000+08:00,1124567.011900,1044,2649.60,508301.574100,0
2025-07-28 19:57:00+08:00,191.8500,192.0200,191.8500,191.9400,13404.89,2025-07-28 19:57:59.999000+08:00,2572688.145500,1447,7464.62,1432715.409700,0
2025-07-28 19:58:00+08:00,191.9400,191.9700,191.8600,191.8600,2407.02,2025-07-28 19:58:59.999000+08:00,461933.193100,570,1211.36,232467.413700,0
2025-07-28 19:59:00+08:00,191.8600,191.9700,191.8600,191.9600,2176.11,2025-07-28 19:59:59.999000+08:00,417664.922600,464,1501.62,288201.854400,0
2025-07-28 20:00:00+08:00,191.9600,192.0500,191.6800,191.7300,10762.72,2025-07-28 20:00:59.999000+08:00,2065391.964100,2500,5373.72,1031251.668300,0
2025-07-28 20:01:00+08:00,191.7300,191.8600,191.5800,191.6500,9152.34,2025-07-28 20:01:59.999000+08:00,1754824.876100,1812,3658.46,701482.331400,0
2025-07-28 20:02:00+08:00,191.6400,191.6400,191.4600,191.5100,7304.93,2025-07-28 20:02:59.999000+08:00,1399184.764100,1545,2839.40,543876.825500,0
2025-07-28 20:03:00+08:00,191.5000,191.5500,191.4300,191.5400,4229.14,2025-07-28 20:03:59.999000+08:00,809861.402900,860,2409.22,461358.592600,0
2025-07-28 20:04:00+08:00,191.5400,191.5400,191.4100,191.4500,5429.60,2025-07-28 20:04:59.999000+08:00,1039574.581200,1077,1376.04,263459.916200,0
